#{"t_start": 1764645280.8512561, "env_id": "None"}
r,l,t
-150.15973,1,6634.694965
-136.795521,1,6634.69533
-154.699589,1,6634.695698
-134.029739,1,6634.696064
-136.13224,1,6634.696417
-2902.764566,120,6634.732195
-137.318977,1,6634.732619
-4501.453234,82,6634.756817
-7798.721235,338,6634.85776
-136.564724,1,6634.858187
-158.337993,1,6634.858547
-147.057252,1,6634.858919
-8241.898605,320,6634.955627
-5831.495754,311,6635.049687
-2833.269732,236,6635.880671
-161.110086,1,6635.881121
-147.532452,1,6635.881485
-149.632383,1,6635.881846
-150.637063,1,6635.882202
-153.680708,1,6635.882585
-4525.145519,159,6635.937593
-2664.119684,219,6636.00981
-149.664294,1,6636.010316
-152.922929,1,6636.010737
-6682.166705,139,6636.063749
-160.645598,1,6636.064235
-5663.101986,162,6636.114637
-142.867016,1,6636.115212
-140.696688,1,6636.116019
-6064.737102,274,6636.210727
-151.648996,1,6636.211195
-143.381289,1,6636.211583
-6296.641299,135,6636.2561
-4335.081746,260,6636.337879
-11593.638408,437,6636.471094
-6003.316821,228,6637.293074
-156.320588,1,6637.293517
-156.116698,1,6637.293887
-145.223058,1,6637.294243
-149.468989,1,6637.29461
-139.89922,1,6637.294972
-5557.564289,262,6637.374574
-6289.966383,230,6637.444133
-146.508584,1,6637.444594
-5642.875438,117,6637.478771
-163.390049,1,6637.479194
-4514.277033,224,6637.547217
-154.465124,1,6637.547651
-162.666526,1,6637.548029
-159.8793,1,6637.5484
-9145.354847,347,6637.650478
-162.705071,1,6637.65091
-1214.720017,141,6637.694108
-152.205163,1,6637.694553
-146.168121,1,6637.694921
-9811.445104,339,6637.797026
-8378.945896,286,6638.668773
-13718.98434,402,6638.792633
-3104.114944,159,6638.839657
-157.310859,1,6638.84008
-3204.602287,146,6638.88554
-2738.852027,61,6638.903907
-5686.881993,103,6638.933931
-130.030069,1,6638.934348
-2216.874526,176,6638.993092
-148.372887,1,6638.993545
-148.02668,1,6638.993925
-135.087305,1,6638.994306
-2543.571594,89,6639.021137
-144.289981,1,6639.021574
-2760.989781,198,6639.083506
-160.952809,1,6639.08397
-1188.757854,127,6639.122765
-154.144774,1,6639.123309
-2139.655071,162,6639.171876
-157.962955,1,6639.172319
-11588.991519,351,6640.070625
-2488.275411,177,6640.127085
-2816.449016,146,6640.171343
-143.249726,1,6640.171776
-4881.198873,256,6640.249318
-2904.875624,252,6640.326567
-143.751298,1,6640.327009
-143.096542,1,6640.327387
-159.079204,1,6640.327748
-9136.705685,162,6640.376829
-4905.646655,215,6640.443313
-2590.401176,125,6640.481056
-162.437579,1,6640.481497
-135.92359,1,6640.481878
-143.622172,1,6640.482248
-2638.900149,200,6640.543439
-4410.968573,271,6640.626768
-8821.542971,300,6641.739753
-5376.555754,136,6641.782693
-164.445872,1,6641.783177
-143.415735,1,6641.783568
-151.109209,1,6641.783957
-3962.169737,233,6641.852897
-5669.120004,178,6641.907243
-144.753361,1,6641.907776
-6157.870844,270,6641.989835
-4975.083239,291,6642.07713
-156.816486,1,6642.077669
-146.762044,1,6642.078167
-158.840712,1,6642.078615
-1330.074122,141,6642.127492
-165.606946,1,6642.127918
-10577.248889,190,6642.186447
-155.484858,1,6642.186948
-148.514226,1,6642.187355
-159.530925,1,6642.187766
-157.827392,1,6642.188171
-3708.481443,255,6642.264502
-145.584959,1,6642.265016
-140.003137,1,6642.265395
-145.806045,1,6642.26576
-136.506453,1,6642.266115
-139.801311,1,6642.266471
-155.497269,1,6642.266827
-143.088671,1,6642.267183
-4867.818886,181,6642.321711
-10401.336207,349,6643.232081
-8705.624989,255,6643.312829
-7028.364102,125,6643.354648
-153.358,1,6643.355138
-150.16025,1,6643.355534
-162.507798,1,6643.355969
-158.497716,1,6643.356365
-167.931928,1,6643.35676
-141.538639,1,6643.35714
-3356.458451,123,6643.400147
-156.729682,1,6643.400632
-149.880458,1,6643.401054
-140.649877,1,6643.401455
-2099.357483,57,6643.421094
-150.091911,1,6643.421544
-137.835504,1,6643.421935
-1346.412603,126,6643.460914
-10291.457456,166,6643.510273
-142.852491,1,6643.510708
-9798.980942,361,6643.617226
-12384.382969,482,6643.759822
-149.623241,1,6643.760257
-133.689042,1,6643.760618
-8086.559173,305,6644.706245
-852.777498,22,6644.713232
-3899.656455,214,6644.785207
-154.907209,1,6644.785685
-9937.765728,152,6644.830054
-2879.659816,81,6644.855309
-133.123939,1,6644.855724
-164.398323,1,6644.856082
-6080.012459,323,6644.951858
-4586.567342,86,6644.978892
-2456.665845,76,6645.001031
-137.060522,1,6645.001445
-149.003885,1,6645.001806
-6521.235635,262,6645.081786
-6382.681043,291,6645.165783
-5459.846494,104,6645.197196
-3086.941321,218,6646.044651
-147.988594,1,6646.045113
-149.359562,1,6646.045488
-167.660217,1,6646.045869
-133.955438,1,6646.046239
-2228.720271,46,6646.060323
-6304.655833,277,6646.147611
-143.38968,1,6646.14809
-4218.45782,106,6646.180196
-2375.810507,185,6646.244236
-2233.209957,172,6646.297489
-163.699291,1,6646.297916
-916.111555,161,6646.344714
-151.096632,1,6646.345176
-150.03037,1,6646.345624
-150.932519,1,6646.34606
-7795.250586,149,6646.389579
-150.916406,1,6646.390011
-147.112077,1,6646.390377
-5228.430505,298,6646.482762
-147.400461,1,6646.483408
-141.959304,1,6646.48418
-143.173787,1,6646.484639
-3223.721463,212,6646.555696
-139.299585,1,6646.556299
-161.7975,1,6646.556738
-155.128068,1,6646.557169
-5573.82513,198,6646.629843
-4417.642719,128,6646.674684
-6777.094641,272,6647.820746
-158.217362,1,6647.821417
-136.510116,1,6647.821813
-148.153281,1,6647.822192
-3081.730273,268,6647.905372
-136.651568,1,6647.90584
-147.316807,1,6647.906216
-160.659431,1,6647.90658
-147.836255,1,6647.906941
-134.762626,1,6647.907298
-141.332026,1,6647.907659
-157.890135,1,6647.908009
-156.936374,1,6647.90836
-142.079714,1,6647.908718
-146.147223,1,6647.909075
-161.116066,1,6647.909426
-140.487776,1,6647.909776
-142.072465,1,6647.910131
-159.293857,1,6647.910489
-157.947904,1,6647.910846
-150.846707,1,6647.911197
-137.278607,1,6647.911551
-6405.384702,290,6647.999794
-151.725204,1,6648.000247
-145.986133,1,6648.000621
-7993.392269,148,6648.044747
-9683.611371,307,6648.137588
-9781.647882,357,6648.243435
-6482.608662,162,6648.302281
-4515.447127,251,6648.377144
-4955.076147,240,6649.275849
-6276.488402,310,6649.381725
-159.885721,1,6649.382322
-3909.369847,313,6649.486029
-155.597096,1,6649.486495
-163.671642,1,6649.486879
-151.962292,1,6649.487266
-144.890162,1,6649.48763
-6925.276291,133,6649.52888
-4627.590044,160,6649.577772
-4052.311149,194,6649.639537
-1713.762811,60,6649.658141
-155.827202,1,6649.65861
-1415.035086,25,6649.666823
-9529.017363,337,6649.773126
-3537.474543,85,6649.799357
-152.764122,1,6649.799827
-162.367733,1,6649.800199
-152.10374,1,6649.800569
-10607.376024,291,6650.684558
-137.650742,1,6650.685757
-2950.271944,224,6650.757006
-152.934807,1,6650.757469
-146.13506,1,6650.757862
-158.736273,1,6650.758257
-160.978049,1,6650.758635
-150.199424,1,6650.759014
-145.621025,1,6650.759389
-139.899294,1,6650.759754
-154.508561,1,6650.760109
-147.124133,1,6650.760467
-9087.147949,156,6650.810398
-150.168019,1,6650.810827
-155.605281,1,6650.811187
-161.556333,1,6650.811553
-136.592911,1,6650.811912
-3463.5271,64,6650.831077
-6123.195753,246,6650.905535
-3252.772189,156,6650.954099
-166.33067,1,6650.954542
-152.314198,1,6650.954907
-4137.677779,89,6650.981544
-464.022101,11,6650.985254
-150.424417,1,6650.985705
-138.949728,1,6650.986074
-140.522684,1,6650.98645
-151.239196,1,6650.986809
-9429.645591,179,6651.041564
-4396.540561,243,6651.114037
-1422.317525,120,6651.153028
-135.337491,1,6651.153515
-147.363389,1,6651.154284
-147.5916,1,6651.154667
-159.616606,1,6651.155043
-1040.998046,188,6651.212707
-7773.426827,301,6652.08908
-157.60457,1,6652.090096
-153.716928,1,6652.090541
-157.252549,1,6652.090928
-160.877323,1,6652.091314
-141.808132,1,6652.091695
-149.811346,1,6652.09207
-142.404025,1,6652.092443
-10068.370561,275,6652.179283
-149.942843,1,6652.179752
-131.004597,1,6652.180131
-163.000466,1,6652.180496
-7085.391751,202,6652.241244
-1504.874781,185,6652.29718
-166.934355,1,6652.297674
-159.027546,1,6652.298071
-134.709826,1,6652.298447
-2451.52988,129,6652.337672
-137.15613,1,6652.338111
-142.607845,1,6652.338478
-2481.230424,92,6652.36907
-1673.892802,191,6652.43467
-1854.987739,131,6652.474288
-143.711196,1,6652.474719
-145.245475,1,6652.47508
-142.689553,1,6652.475442
-5798.595529,226,6652.540769
-1589.694492,135,6652.584678
-149.998773,1,6652.585158
-161.23578,1,6652.585549
-3007.963784,129,6652.625241
-140.094655,1,6652.625823
-137.07579,1,6652.626264
-4312.475606,261,6652.708467
-159.047094,1,6652.708912
-149.516311,1,6652.709282
-2874.235111,137,6653.731412
-145.708981,1,6653.732286
-138.392078,1,6653.732769
-9176.850661,230,6653.806533
-3842.306533,200,6653.867974
-8644.63972,269,6653.952589
-154.91615,1,6653.953056
-5439.429583,200,6654.014922
-2532.947287,168,6654.063236
-154.824456,1,6654.063722
-5223.813844,258,6654.145541
-142.376556,1,6654.146026
-156.461391,1,6654.14641
-4079.491664,244,6654.219962
-157.680267,1,6654.220402
-5314.077498,261,6654.29587
-5498.36757,247,6655.168781
-4067.170981,127,6655.207418
-6822.002867,295,6655.293779
-137.180985,1,6655.294218
-134.704026,1,6655.294576
-161.668751,1,6655.294945
-143.461927,1,6655.2953
-6462.308239,233,6655.368614
-7565.822346,318,6655.462019
-3693.202306,143,6655.503283
-5976.834316,236,6655.904547
-136.654103,1,6655.905116
-136.640015,1,6655.905594
-3784.636677,104,6655.938736
-156.214057,1,6655.939153
-135.259664,1,6655.939514
-141.78631,1,6655.939882
-4804.291888,172,6655.991505
-4280.943766,78,6656.014141
-154.235241,1,6656.014556
-147.491453,1,6656.014914
-144.339029,1,6656.015272
-163.901935,1,6656.015627
-138.546948,1,6656.015976
-145.212327,1,6656.016324
-6769.29585,253,6657.076315
-3094.673727,91,6657.10303
-145.15407,1,6657.103466
-161.598189,1,6657.103884
-5201.377695,236,6657.178663
-11383.27908,318,6657.270826
-143.813795,1,6657.271262
-165.955202,1,6657.27162
-127.773136,1,6657.271971
-164.560914,1,6657.272316
-139.63265,1,6657.272676
-156.211174,1,6657.27303
-2155.941141,193,6657.329649
-148.275749,1,6657.330159
-2702.727546,105,6657.364688
-153.560025,1,6657.365199
-149.526615,1,6657.365578
-6244.414225,143,6657.407881
-3559.655468,246,6657.479614
-3695.505089,189,6657.535175
-158.502519,1,6657.535611
-157.459103,1,6657.535973
-3371.233222,65,6657.554875
-141.216629,1,6657.555288
-3922.462467,148,6657.59799
-150.120322,1,6657.598407
-145.056065,1,6657.598766
-3862.923563,92,6657.627622
-11303.275148,359,6659.164553
-151.918897,1,6659.165216
-6162.158145,174,6659.222121
-154.603649,1,6659.22256
-158.266344,1,6659.222921
-138.675992,1,6659.223276
-2396.808564,138,6659.263147
-10227.600638,321,6659.35758
-147.367429,1,6659.358012
-1331.323925,22,6659.364654
-4660.908466,142,6659.409775
-5819.889017,137,6659.454022
-162.564745,1,6659.454499
-14442.127059,417,6659.579288
-6089.79191,110,6659.615132
-8154.470912,144,6659.658939
-145.660551,1,6659.659363
-3763.768522,67,6659.678746
-160.948452,1,6659.679146
-141.720512,1,6659.679505
-159.044917,1,6659.679862
-8087.552554,145,6659.721644
-8672.371816,221,6660.682324
-8226.286425,322,6660.785015
-6614.129582,264,6660.861299
-160.3554,1,6660.861753
-153.941289,1,6660.862127
-7685.9889,298,6660.948216
-6840.40475,136,6660.987485
-7056.686753,179,6661.039856
-1581.578908,42,6661.053521
-1797.629371,167,6661.103752
-6094.4623,133,6661.142277
-142.745931,1,6661.142691
-140.788327,1,6661.143048
-150.537419,1,6661.143415
-161.818732,1,6661.143792
-6788.410431,131,6661.181428
-3289.010347,171,6662.033066
-135.596161,1,6662.033515
-5750.041296,272,6662.133982
-2883.500269,129,6662.177953
-140.167975,1,6662.178563
-2200.927741,87,6662.210951
-134.002766,1,6662.211418
-2402.536872,172,6662.265876
-161.994169,1,6662.266332
-4547.799371,233,6662.337419
-5788.308291,281,6662.42004
-5510.32418,113,6662.452752
-429.208338,137,6662.49219
-149.276647,1,6662.492614
-142.507733,1,6662.492981
-159.039381,1,6662.493354
-5082.340641,130,6662.534036
-3322.516695,221,6662.601375
-270.123787,4,6662.602703
-9993.06771,354,6663.490629
-160.242357,1,6663.49107
-142.316157,1,6663.491442
-165.353075,1,6663.491802
-3115.717325,237,6663.561961
-1260.942085,124,6663.597984
-153.748194,1,6663.598413
-146.054586,1,6663.598782
-3171.729656,57,6663.615375
-1181.545255,30,6663.624025
-147.303549,1,6663.624612
-4712.751278,143,6663.671677
-6051.657722,252,6663.746131
-145.839216,1,6663.746594
-141.553474,1,6663.746968
-141.214262,1,6663.747333
-4806.736984,161,6663.793881
-869.111903,17,6663.79887
-136.135734,1,6663.799227
-155.512069,1,6663.799576
-149.350051,1,6663.799928
-10344.828484,287,6663.888463
-152.065154,1,6663.888915
-4144.219197,143,6663.93032
-138.503162,1,6663.930735
-7766.167584,163,6663.980467
-2244.535087,41,6663.993751
-1284.740239,183,6664.048379
-146.255125,1,6664.048802
-156.203572,1,6664.049168
-156.776565,1,6664.049526
-143.232516,1,6664.049902
-9829.272987,171,6664.867366
-144.106592,1,6664.867824
-132.063765,1,6664.868189
-149.030797,1,6664.868559
-4730.388564,293,6664.95517
-6356.451116,113,6664.988992
-146.233995,1,6664.989505
-11262.931893,344,6665.09392
-135.854689,1,6665.09436
-7245.101618,285,6665.182993
-148.139485,1,6665.183425
-139.477648,1,6665.183797
-137.013487,1,6665.184174
-808.578264,24,6665.191382
-157.3195,1,6665.191779
-151.851936,1,6665.192134
-141.615793,1,6665.192495
-133.686679,1,6665.19285
-143.87821,1,6665.193199
-9457.966792,358,6665.297593
-140.330442,1,6665.298014
-4308.278976,90,6665.323905
-138.722324,1,6665.324437
-151.304959,1,6665.324927
-146.845723,1,6665.325282
-159.40611,1,6665.325634
-135.335914,1,6665.325979
-141.66521,1,6665.326332
-2276.933723,48,6665.340057
-8606.898467,282,6665.429507
-135.849693,1,6665.429972
-3113.099285,132,6666.329581
-155.85199,1,6666.330021
-4073.648553,224,6666.39795
-148.969607,1,6666.398411
-139.001639,1,6666.399241
-3456.308001,128,6666.441002
-137.856351,1,6666.441433
-139.649254,1,6666.4418
-141.738991,1,6666.442153
-157.503082,1,6666.442527
-144.235978,1,6666.442901
-2960.265801,67,6666.464088
-142.035018,1,6666.464853
-3983.880053,159,6666.517078
-1198.244318,136,6666.558954
-3270.741242,223,6666.637927
-6549.672444,152,6666.686821
-138.786579,1,6666.687357
-12738.947215,199,6666.752753
-141.070032,1,6666.753209
-156.594024,1,6666.753583
-12577.72692,326,6666.860649
-5571.495354,242,6666.931235
-149.67005,1,6666.931708
-6188.163015,108,6666.964956
-3242.377092,244,6667.834714
-140.308662,1,6667.835184
-5457.113741,145,6667.880497
-162.046146,1,6667.880945
-153.28977,1,6667.881312
-1922.589085,170,6667.930705
-5982.764175,157,6667.977603
-143.317827,1,6667.978043
-136.70539,1,6667.978405
-155.412122,1,6667.978775
-5466.86842,151,6668.023322
-151.227919,1,6668.023771
-7642.542758,350,6668.130687
-160.918959,1,6668.131133
-7772.166204,310,6668.2226
-5265.809977,214,6668.289844
-5047.378735,291,6668.376852
-3184.24204,108,6669.381917
-11267.586152,199,6669.440546
-8875.465738,268,6669.520353
-157.341657,1,6669.520786
-140.323005,1,6669.521151
-138.857586,1,6669.521519
-152.191724,1,6669.521886
-5499.825545,144,6669.563716
-159.633765,1,6669.564134
-140.735615,1,6669.564641
-5580.182239,209,6669.627235
-4761.058555,107,6669.658298
-140.397449,1,6669.658713
-7719.074161,232,6669.728167
-4748.412083,168,6669.77747
-149.109803,1,6669.777898
-6781.746431,112,6669.812302
-3313.155618,164,6669.859991
-3596.601726,212,6669.929323
-154.075396,1,6669.92977
-140.271206,1,6669.930142
-162.717345,1,6669.930503
-144.127687,1,6669.930866
-1353.609309,28,6669.939298
-146.671579,1,6669.939715
-1896.672373,138,6669.980542
-156.78807,1,6669.980991
-7747.654583,182,6670.971258
-3752.454107,135,6671.010392
-157.972636,1,6671.010848
-163.268867,1,6671.011203
-2492.12163,156,6671.05823
-6894.55648,141,6671.101871
-157.706255,1,6671.102354
-143.682243,1,6671.102765
-157.997495,1,6671.103172
-144.252731,1,6671.103569
-158.810014,1,6671.10396
-153.017038,1,6671.104366
-140.265124,1,6671.104765
-3133.977497,83,6671.133077
-161.999771,1,6671.133559
-338.787638,4,6671.134968
-145.614642,1,6671.135401
-5555.0888,302,6671.866477
-140.837018,1,6671.867093
-446.056748,82,6671.895649
-7188.542287,205,6671.959489
-138.096966,1,6671.959915
-142.034437,1,6671.960282
-159.624418,1,6671.960641
-4072.28712,116,6671.99561
-139.255869,1,6671.996039
-149.210532,1,6671.9964
-146.569304,1,6671.996755
-147.466154,1,6671.997121
-141.871202,1,6671.997474
-4941.831097,257,6672.075777
-4534.895888,236,6672.14583
-145.307615,1,6672.146285
-4847.42068,143,6672.980819
-156.96146,1,6672.981344
-2508.932415,145,6673.026162
-5544.054566,281,6673.108779
-154.896706,1,6673.109215
-5937.707024,302,6673.203127
-131.3402,1,6673.203569
-4230.574283,97,6673.23191
-136.60313,1,6673.232332
-145.513475,1,6673.23269
-7172.453601,122,6673.269488
-10804.637273,254,6673.34311
-5118.565461,202,6673.403005
-146.397981,1,6673.403434
-6007.546589,122,6673.442312
-154.055338,1,6673.442848
-159.811949,1,6673.443304
-139.435006,1,6673.443704
-149.288297,1,6673.444099
-4475.669258,214,6673.508876
-128.314725,1,6673.509315
-132.902499,1,6673.509679
-141.421989,1,6673.51004
-2509.22151,196,6673.566703
-1876.839386,66,6673.585768
-11664.426988,399,6674.742114
-153.0167,1,6674.742652
-140.149505,1,6674.743108
-139.161061,1,6674.743546
-136.850243,1,6674.743978
-147.088186,1,6674.744386
-8382.049589,316,6674.837674
-149.08346,1,6674.838104
-156.322893,1,6674.838474
-146.251453,1,6674.838828
-146.369873,1,6674.839191
-6533.946906,189,6674.895853
-137.723702,1,6674.896297
-145.781078,1,6674.896665
-1045.234317,25,6674.903896
-4220.234474,292,6674.992687
-3720.053013,254,6675.072899
-154.360468,1,6675.073353
-166.60293,1,6675.073723
-2446.651594,104,6675.107497
-159.949679,1,6675.107961
-3764.958058,230,6675.17737
-7965.889925,139,6675.219363
-5388.481431,112,6675.253034
-138.305384,1,6675.253471
-7295.013931,285,6676.111157
-5190.019108,111,6676.145827
-147.287504,1,6676.1463
-3191.630737,85,6676.171511
-2450.591993,149,6676.216638
-4444.987168,135,6676.256395
-160.830356,1,6676.256828
-4493.087755,120,6676.295961
-7910.129717,315,6676.386778
-151.105748,1,6676.387223
-133.217307,1,6676.387591
-2628.394384,78,6676.413021
-6078.237821,240,6676.483798
-2270.496241,76,6676.505993
-132.935187,1,6676.506418
-3996.469372,102,6676.537836
-151.234294,1,6676.538355
-146.502394,1,6676.538752
-3406.674753,110,6676.573654
-6706.157886,138,6676.614463
-5870.859748,266,6677.498231
-156.665615,1,6677.498681
-3614.139195,108,6677.531939
-144.525427,1,6677.532376
-147.538285,1,6677.532738
-7609.95003,332,6677.633884
-134.391041,1,6677.634314
-141.640719,1,6677.634669
-8043.037951,174,6677.68477
-2606.306923,183,6677.738788
-136.79664,1,6677.739199
-6068.717793,148,6677.781815
-2811.842166,226,6677.849206
-156.266373,1,6677.849664
-156.640329,1,6677.850029
-4240.769132,195,6677.909556
-8305.657733,144,6677.952383
-8391.998149,144,6677.997368
-141.677478,1,6677.997793
-147.181605,1,6677.99815
-134.564257,1,6677.998505
-4704.79535,148,6678.041063
-4581.844054,91,6678.89323
-163.109718,1,6678.893661
-152.897951,1,6678.894016
-12503.626587,423,6679.024829
-140.672552,1,6679.025589
-137.255185,1,6679.026049
-5983.210326,313,6679.116496
-3772.219197,250,6679.199381
-3204.825901,78,6679.221964
-153.786949,1,6679.222388
-4561.064657,210,6679.284732
-145.68474,1,6679.285423
-133.069282,1,6679.286015
-6517.304717,310,6679.379692
-6774.006172,171,6679.429298
-151.777015,1,6679.429813
-135.146795,1,6679.430226
-7442.202374,346,6680.300052
-156.567518,1,6680.300519
-6119.687404,117,6680.33441
-136.919534,1,6680.334834
-155.313031,1,6680.335183
-150.659399,1,6680.335537
-7723.554734,178,6680.392652
-1617.824908,120,6680.427382
-150.14638,1,6680.427815
-149.82268,1,6680.428167
-2628.843724,137,6680.467634
-8995.087239,333,6680.568002
-151.275169,1,6680.568439
-128.490666,1,6680.568801
-144.278,1,6680.569162
-7510.350472,304,6680.660477
-4036.111235,294,6680.754638
-5861.224086,295,6680.853563
-139.543613,1,6680.854017
-138.903396,1,6680.854394
-3400.762815,69,6680.874547
-1489.959177,90,6680.900709
-160.779553,1,6680.901119
-153.123808,1,6680.901474
-10500.867544,312,6681.998133
-141.005052,1,6681.998596
-2716.109639,220,6682.062963
-6412.438954,231,6682.135299
-154.041112,1,6682.135736
-1557.886398,122,6682.171023
-147.886249,1,6682.171439
-143.66225,1,6682.171804
-149.946012,1,6682.172155
-156.578981,1,6682.172502
-153.996627,1,6682.172847
-143.727806,1,6682.173199
-143.54043,1,6682.173555
-142.571809,1,6682.173901
-7744.884909,308,6682.263737
-13075.922479,305,6682.356673
-160.528089,1,6682.357118
-148.502139,1,6682.357487
-4774.151544,103,6682.387495
-3905.369476,150,6682.433983
-3865.687593,175,6682.488764
-2192.614129,148,6683.321948
-137.054301,1,6683.322388
-138.726796,1,6683.322761
-11445.975596,367,6683.434025
-136.075796,1,6683.434466
-149.760371,1,6683.434825
-7655.123382,267,6683.516106
-144.031905,1,6683.516602
-1724.474199,128,6683.554068
-1693.605703,37,6683.564754
-2069.471188,132,6683.602746
-6569.097857,249,6683.677311
-142.376095,1,6683.677784
-147.353034,1,6683.678166
-6505.451112,169,6683.731403
-139.036331,1,6683.731841
-165.215064,1,6683.732198
-4238.544991,213,6683.793674
-145.529976,1,6683.794093
-5123.429921,137,6683.837435
-136.877547,1,6683.837943
-6925.345925,286,6683.921835
-155.587013,1,6683.922251
-147.641664,1,6683.922609
-3233.276037,60,6684.718064
-161.876193,1,6684.718507
-151.135807,1,6684.718875
-2968.213485,113,6684.753851
-153.569446,1,6684.754277
-135.081914,1,6684.754637
-162.236795,1,6684.754993
-158.774789,1,6684.755354
-163.273669,1,6684.755712
-147.477223,1,6684.756072
-5808.229557,241,6684.82971
-1945.934338,136,6684.87094
-4928.065547,303,6684.959805
-137.326603,1,6684.960221
-8287.247602,322,6685.055719
-3866.53805,169,6685.109408
-2031.558816,71,6685.130624
-1547.034615,39,6685.141929
-135.768803,1,6685.142283
-139.578272,1,6685.142634
-6642.791324,138,6685.183926
-138.558719,1,6685.184347
-142.365377,1,6685.184711
-4619.919629,79,6685.207844
-161.816301,1,6685.208259
-5670.996631,244,6685.280163
-6051.081278,299,6686.250568
-158.160401,1,6686.25102
-7833.488912,227,6686.316813
-152.692657,1,6686.317276
-8269.462529,152,6686.491219
-3135.608695,54,6686.507009
-153.950013,1,6686.508161
-8640.954858,303,6686.600172
-161.057218,1,6686.600605
-1454.904587,26,6686.609296
-145.625876,1,6686.609797
-5178.227153,234,6686.684303
-2523.256895,47,6686.698158
-164.563305,1,6686.698572
-3547.451107,173,6686.74886
-141.12242,1,6686.749281
-7083.85753,126,6686.787272
-6389.541046,327,6686.887573
-4059.464329,197,6686.944987
-5845.657539,228,6687.787731
-5465.213927,258,6687.865209
-8317.698806,197,6687.924339
-6968.450209,238,6687.997088
-2793.831659,187,6688.051363
-144.821677,1,6688.051822
-154.068787,1,6688.052207
-163.556581,1,6688.052609
-12227.261015,358,6688.159546
-3661.416985,214,6688.224508
-5694.110273,242,6688.295029
-7282.094202,155,6689.107068
-154.757539,1,6689.107522
-145.206984,1,6689.107902
-141.576872,1,6689.108261
-5121.888782,165,6689.160162
-1375.661221,30,6689.169188
-3935.747993,123,6689.206303
-148.995296,1,6689.206782
-136.032097,1,6689.207151
-143.037644,1,6689.207511
-152.640815,1,6689.207873
-3358.642647,104,6689.237882
-1527.251334,163,6689.286966
-140.638623,1,6689.287501
-5105.625657,296,6689.375352
-141.621486,1,6689.375774
-1296.534522,22,6689.382123
-141.419606,1,6689.382482
-4118.576745,219,6689.455604
-161.175455,1,6689.456054
-157.613688,1,6689.456426
-6675.137096,123,6689.492623
-5613.657936,246,6689.570804
-7929.699565,211,6689.635194
-7864.618443,327,6690.521302
-7027.551679,139,6690.568433
-3999.796411,96,6690.602038
-2902.974076,151,6690.653082
-7238.117968,318,6690.755777
-134.28829,1,6690.75622
-151.333382,1,6690.756587
-5675.694554,175,6690.808818
-2711.259664,137,6690.853484
-150.694928,1,6690.853901
-141.749424,1,6690.854263
-201.118816,3,6690.855221
-142.135505,1,6690.855592
-6610.677311,222,6690.919714
-5276.973679,280,6691.002414
-14495.596492,413,6691.123312
-145.482316,1,6691.123742
-5909.912389,299,6691.982119
-8413.791547,331,6692.080798
-145.446283,1,6692.081269
-146.033455,1,6692.081697
-155.688871,1,6692.082121
-140.766957,1,6692.082512
-149.023322,1,6692.082878
-151.887292,1,6692.083247
-143.248937,1,6692.083612
-8156.680163,232,6692.15138
-159.746032,1,6692.151801
-140.786908,1,6692.15217
-144.379036,1,6692.152522
-137.937507,1,6692.153188
-145.233276,1,6692.153603
-135.339373,1,6692.154136
-5618.14888,289,6692.242412
-4441.004844,165,6692.291475
-143.449359,1,6692.291894
-3544.787913,134,6692.330475
-2732.556865,156,6692.377425
-6029.638138,130,6692.417067
-157.580016,1,6692.417478
-8448.858401,159,6692.46297
-5692.349117,108,6692.494818
-3195.051621,167,6693.307632
-142.768721,1,6693.308122
-160.38223,1,6693.308497
-146.682007,1,6693.308868
-144.880439,1,6693.309225
-166.431789,1,6693.310144
-10118.189228,334,6693.412701
-3188.133645,159,6693.458987
-165.494292,1,6693.459407
-139.977051,1,6693.459767
-158.237891,1,6693.460124
-137.329795,1,6693.460486
-147.693555,1,6693.46084
-157.419536,1,6693.461209
-140.518884,1,6693.46156
-2257.688962,50,6693.476229
-134.548941,1,6693.476635
-147.582995,1,6693.476993
-164.159665,1,6693.477344
-149.636486,1,6693.477691
-140.872462,1,6693.478041
-690.75453,19,6693.484695
-3504.778517,100,6693.51403
-3756.34006,237,6693.593533
-573.32074,13,6693.597471
-155.253099,1,6693.597836
-145.066656,1,6693.598185
-141.693004,1,6693.598531
-144.306406,1,6693.598892
-139.371527,1,6693.599252
-138.928329,1,6693.599602
-139.741208,1,6693.599947
-1419.207583,174,6693.65017
-6494.363448,122,6693.685231
-623.281647,12,6693.689064
-825.458439,13,6693.693238
-151.993123,1,6693.693667
-143.985193,1,6693.69403
-2763.316936,94,6693.724826
-4582.549947,235,6693.793495
-154.80105,1,6693.793905
-7786.351143,321,6693.890501
-3561.685752,196,6694.703419
-158.50422,1,6694.703896
-142.514756,1,6694.704289
-156.003498,1,6694.70475
-2664.25165,171,6694.757144
-160.326305,1,6694.757566
-145.541862,1,6694.757917
-2909.057809,51,6694.772653
-140.012439,1,6694.773062
-130.281406,1,6694.773406
-7099.307533,284,6694.857146
-9711.941042,176,6694.909943
-135.09758,1,6694.911489
-157.31034,1,6694.911905
-3579.88111,85,6694.936424
-10829.131422,203,6694.994913
-793.475975,142,6695.04093
-148.007885,1,6695.041358
-141.351253,1,6695.041716
-297.417413,5,6695.043232
-165.966535,1,6695.043583
-140.207523,1,6695.043927
-133.584598,1,6695.044281
